seed,alpha,strategy,rejections,fdp,recall,mean_family_fdp,pass,config
3,0.2,pertemplate,129,0.10852713178294573,0.07511430437622468,0.011695906432748537,1,hist80_sm01_noclip
3,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
3,0.1,global,4,0.25,0.001959503592423253,0.000835421888053467,0,hist80_sm01_noclip
3,0.15,global,30,0.2,0.015676028739386023,0.005012531328320802,0,hist80_sm01_noclip
3,0.2,global,30,0.2,0.015676028739386023,0.005012531328320802,1,hist80_sm01_noclip
4,0.05,pertemplate,52,0.019230769230769232,0.031059683313032885,0.000835421888053467,1,hist80_sm01_noclip
4,0.1,pertemplate,76,0.05263157894736842,0.0438489646772229,0.003341687552213868,1,hist80_sm01_noclip
4,0.15,pertemplate,93,0.07526881720430108,0.05237515225334957,0.005847953216374269,1,hist80_sm01_noclip
4,0.2,pertemplate,113,0.10619469026548672,0.061510353227771014,0.010025062656641603,1,hist80_sm01_noclip
4,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
4,0.1,global,4,0.75,0.0006090133982947625,0.002506265664160401,0,hist80_sm01_noclip
4,0.15,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,hist80_sm01_noclip
4,0.2,global,29,0.3103448275862069,0.012180267965895249,0.007518796992481203,0,hist80_sm01_noclip
5,0.05,pertemplate,67,0.014925373134328358,0.03891509433962264,0.000835421888053467,1,hist80_sm01_noclip
5,0.1,pertemplate,98,0.08163265306122448,0.05306603773584906,0.006683375104427736,1,hist80_sm01_noclip
5,0.15,pertemplate,114,0.07894736842105263,0.061910377358490566,0.007518796992481203,1,hist80_sm01_noclip
5,0.2,pertemplate,132,0.13636363636363635,0.06721698113207547,0.015037593984962405,1,hist80_sm01_noclip
5,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
5,0.1,global,4,0.5,0.0011792452830188679,0.001670843776106934,0,hist80_sm01_noclip
5,0.15,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,hist80_sm01_noclip
5,0.2,global,31,0.25806451612903225,0.013561320754716982,0.006683375104427736,0,hist80_sm01_noclip
6,0.05,pertemplate,58,0.0,0.0333716915995397,0.0,1,hist80_sm01_noclip
6,0.1,pertemplate,71,0.0,0.040851553509781355,0.0,1,hist80_sm01_noclip
6,0.15,pertemplate,89,0.011235955056179775,0.05063291139240506,0.000835421888053467,1,hist80_sm01_noclip
6,0.2,pertemplate,104,0.04807692307692308,0.056962025316455694,0.004177109440267335,1,hist80_sm01_noclip
6,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
6,0.1,global,2,0.0,0.0011507479861910242,0.0,1,hist80_sm01_noclip
6,0.15,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,hist80_sm01_noclip
6,0.2,global,27,0.14814814814814814,0.013233601841196778,0.003341687552213868,1,hist80_sm01_noclip
7,0.05,pertemplate,68,0.014705882352941176,0.03997613365155131,0.000835421888053467,1,hist80_sm01_noclip
7,0.1,pertemplate,82,0.024390243902439025,0.0477326968973747,0.001670843776106934,1,hist80_sm01_noclip
7,0.15,pertemplate,95,0.06315789473684211,0.053102625298329355,0.005012531328320802,1,hist80_sm01_noclip
7,0.2,pertemplate,103,0.06796116504854369,0.057279236276849645,0.005847953216374269,1,hist80_sm01_noclip
7,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
7,0.1,global,2,1.0,0.0,0.001670843776106934,0,hist80_sm01_noclip
7,0.15,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,hist80_sm01_noclip
7,0.2,global,34,0.23529411764705882,0.015513126491646777,0.006683375104427736,0,hist80_sm01_noclip
8,0.05,pertemplate,53,0.0,0.030796048808832074,0.0,1,hist80_sm01_noclip
8,0.1,pertemplate,76,0.013157894736842105,0.04357931435212086,0.000835421888053467,1,hist80_sm01_noclip
8,0.15,pertemplate,106,0.04716981132075472,0.058686809994189425,0.004177109440267335,1,hist80_sm01_noclip
8,0.2,pertemplate,122,0.09016393442622951,0.06449738524113888,0.009189640768588136,1,hist80_sm01_noclip
8,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
8,0.1,global,1,0.0,0.0005810575246949448,0.0,1,hist80_sm01_noclip
8,0.15,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,hist80_sm01_noclip
8,0.2,global,37,0.21621621621621623,0.0168506682161534,0.006683375104427736,0,hist80_sm01_noclip
9,0.05,pertemplate,40,0.0,0.022844089091947458,0.0,1,hist80_sm01_noclip
9,0.1,pertemplate,76,0.05263157894736842,0.041119360365505425,0.003341687552213868,1,hist80_sm01_noclip
9,0.15,pertemplate,101,0.06930693069306931,0.05368360936607653,0.005847953216374269,1,hist80_sm01_noclip
9,0.2,pertemplate,121,0.1322314049586777,0.05996573386636208,0.013366750208855471,1,hist80_sm01_noclip
9,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
9,0.1,global,6,0.5,0.0017133066818960593,0.002506265664160401,0,hist80_sm01_noclip
9,0.15,global,35,0.34285714285714286,0.013135351227869789,0.010025062656641603,0,hist80_sm01_noclip
9,0.2,global,70,0.34285714285714286,0.026270702455739578,0.020050125313283207,0,hist80_sm01_noclip
10,0.05,pertemplate,65,0.015384615384615385,0.03457590491626148,0.000835421888053467,1,hist80_sm01_noclip
10,0.1,pertemplate,92,0.021739130434782608,0.04862236628849271,0.001670843776106934,1,hist80_sm01_noclip
10,0.15,pertemplate,108,0.037037037037037035,0.056185845488924906,0.003341687552213868,1,hist80_sm01_noclip
10,0.2,pertemplate,122,0.05737704918032787,0.06212857914640735,0.005847953216374269,1,hist80_sm01_noclip
10,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
10,0.1,global,3,0.0,0.0016207455429497568,0.0,1,hist80_sm01_noclip
10,0.15,global,40,0.1,0.019448946515397084,0.003341687552213868,1,hist80_sm01_noclip
10,0.2,global,40,0.1,0.019448946515397084,0.003341687552213868,1,hist80_sm01_noclip
11,0.05,pertemplate,69,0.043478260869565216,0.042690815006468305,0.002506265664160401,1,hist80_sm01_noclip
11,0.1,pertemplate,91,0.054945054945054944,0.055627425614489,0.004177109440267335,1,hist80_sm01_noclip
11,0.15,pertemplate,103,0.06796116504854369,0.062095730918499355,0.005847953216374269,1,hist80_sm01_noclip
11,0.2,pertemplate,120,0.10833333333333334,0.06921086675291074,0.01086048454469507,1,hist80_sm01_noclip
11,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
11,0.1,global,5,0.4,0.0019404915912031048,0.001670843776106934,0,hist80_sm01_noclip
11,0.15,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,0,hist80_sm01_noclip
11,0.2,global,38,0.18421052631578946,0.020051746442432083,0.005847953216374269,1,hist80_sm01_noclip
12,0.05,pertemplate,80,0.0125,0.04614485981308411,0.000835421888053467,1,hist80_sm01_noclip
12,0.1,pertemplate,104,0.0673076923076923,0.0566588785046729,0.005847953216374269,1,hist80_sm01_noclip
12,0.15,pertemplate,129,0.10852713178294573,0.06717289719626168,0.011695906432748537,1,hist80_sm01_noclip
12,0.2,pertemplate,142,0.14084507042253522,0.07126168224299065,0.01670843776106934,1,hist80_sm01_noclip
12,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
12,0.1,global,3,0.3333333333333333,0.0011682242990654205,0.000835421888053467,0,hist80_sm01_noclip
12,0.15,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,hist80_sm01_noclip
12,0.2,global,39,0.3076923076923077,0.015771028037383176,0.010025062656641603,0,hist80_sm01_noclip
13,0.05,pertemplate,74,0.02702702702702703,0.042352941176470586,0.001670843776106934,1,hist80_sm01_noclip
13,0.1,pertemplate,93,0.053763440860215055,0.05176470588235294,0.004177109440267335,1,hist80_sm01_noclip
13,0.15,pertemplate,111,0.05405405405405406,0.061764705882352944,0.005012531328320802,1,hist80_sm01_noclip
13,0.2,pertemplate,129,0.08527131782945736,0.06941176470588235,0.009189640768588136,1,hist80_sm01_noclip
13,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
13,0.1,global,4,0.5,0.001176470588235294,0.001670843776106934,0,hist80_sm01_noclip
13,0.15,global,40,0.175,0.019411764705882354,0.005847953216374269,0,hist80_sm01_noclip
13,0.2,global,40,0.175,0.019411764705882354,0.005847953216374269,1,hist80_sm01_noclip
14,0.05,pertemplate,64,0.0,0.03931203931203931,0.0,1,hist80_sm01_noclip
14,0.1,pertemplate,93,0.021505376344086023,0.055896805896805894,0.001670843776106934,1,hist80_sm01_noclip
14,0.15,pertemplate,105,0.0380952380952381,0.06203931203931204,0.003341687552213868,1,hist80_sm01_noclip
14,0.2,pertemplate,119,0.11764705882352941,0.0644963144963145,0.011695906432748537,1,hist80_sm01_noclip
14,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
14,0.1,global,3,0.3333333333333333,0.0012285012285012285,0.000835421888053467,0,hist80_sm01_noclip
14,0.15,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,hist80_sm01_noclip
14,0.2,global,36,0.2777777777777778,0.01597051597051597,0.00835421888053467,0,hist80_sm01_noclip
15,0.05,pertemplate,57,0.017543859649122806,0.03180011357183418,0.000835421888053467,1,hist80_sm01_noclip
15,0.1,pertemplate,89,0.0449438202247191,0.04826802952867689,0.003341687552213868,1,hist80_sm01_noclip
15,0.15,pertemplate,103,0.07766990291262135,0.05394662123793299,0.006683375104427736,1,hist80_sm01_noclip
15,0.2,pertemplate,121,0.1322314049586777,0.059625212947189095,0.013366750208855471,1,hist80_sm01_noclip
15,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
15,0.1,global,5,0.4,0.0017035775127768314,0.001670843776106934,0,hist80_sm01_noclip
15,0.15,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,hist80_sm01_noclip
15,0.2,global,36,0.4166666666666667,0.01192504258943782,0.012531328320802004,0,hist80_sm01_noclip
16,0.05,pertemplate,52,0.0,0.031862745098039214,0.0,1,hist80_sm01_noclip
16,0.1,pertemplate,85,0.047058823529411764,0.04963235294117647,0.003341687552213868,1,hist80_sm01_noclip
16,0.15,pertemplate,94,0.07446808510638298,0.05330882352941176,0.005847953216374269,1,hist80_sm01_noclip
16,0.2,pertemplate,114,0.14035087719298245,0.06004901960784314,0.013366750208855471,1,hist80_sm01_noclip
16,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
16,0.1,global,2,1.0,0.0,0.001670843776106934,0,hist80_sm01_noclip
16,0.15,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,hist80_sm01_noclip
16,0.2,global,39,0.3076923076923077,0.016544117647058824,0.010025062656641603,0,hist80_sm01_noclip
17,0.05,pertemplate,69,0.0,0.04144144144144144,0.0,1,hist80_sm01_noclip
17,0.1,pertemplate,101,0.0297029702970297,0.05885885885885886,0.002506265664160401,1,hist80_sm01_noclip
17,0.15,pertemplate,123,0.04065040650406504,0.07087087087087086,0.004177109440267335,1,hist80_sm01_noclip
17,0.2,pertemplate,145,0.11724137931034483,0.07687687687687687,0.014202172096908938,1,hist80_sm01_noclip
17,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
17,0.1,global,5,0.4,0.0018018018018018018,0.001670843776106934,0,hist80_sm01_noclip
17,0.15,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,hist80_sm01_noclip
17,0.2,global,44,0.3181818181818182,0.018018018018018018,0.011695906432748537,0,hist80_sm01_noclip
18,0.05,pertemplate,65,0.0,0.04185447520927238,0.0,1,hist80_sm01_noclip
18,0.1,pertemplate,92,0.021739130434782608,0.05795235028976175,0.001670843776106934,1,hist80_sm01_noclip
18,0.15,pertemplate,104,0.057692307692307696,0.06310367031551835,0.005012531328320802,1,hist80_sm01_noclip
18,0.2,pertemplate,118,0.0847457627118644,0.0695428203477141,0.00835421888053467,1,hist80_sm01_noclip
18,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
18,0.1,global,2,0.5,0.000643915003219575,0.000835421888053467,0,hist80_sm01_noclip
18,0.15,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,0,hist80_sm01_noclip
18,0.2,global,36,0.19444444444444445,0.018673535093367676,0.005847953216374269,1,hist80_sm01_noclip
19,0.05,pertemplate,68,0.014705882352941176,0.03806818181818182,0.000835421888053467,1,hist80_sm01_noclip
19,0.1,pertemplate,90,0.011111111111111112,0.05056818181818182,0.000835421888053467,1,hist80_sm01_noclip
19,0.15,pertemplate,106,0.03773584905660377,0.05795454545454545,0.003341687552213868,1,hist80_sm01_noclip
19,0.2,pertemplate,117,0.07692307692307693,0.06136363636363636,0.007518796992481203,1,hist80_sm01_noclip
19,0.05,global,0,0.0,0.0,0.0,1,hist80_sm01_noclip
19,0.1,global,2,0.0,0.0011363636363636363,0.0,1,hist80_sm01_noclip
19,0.15,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,0,hist80_sm01_noclip
19,0.2,global,36,0.16666666666666666,0.017045454545454544,0.005012531328320802,1,hist80_sm01_noclip
